,DIVIDED_HWY,LANES,MEDIAN_WIDTH,NLFID,ROUTE_NBR,ROUTE_TYPE,SHLD_LT_TOTAL_WIDTH,SHLD_RT_TOTAL_WIDTH,SPEED_LIMIT_NBR,STREET_NAME_TXT,STREET_DIR_SUFFIX,SURFACE_LT_WIDTH,SURFACE_RT_WIDTH
267914,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267915,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,12.0,12.0
267916,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,20.0,20.0
267917,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,31.0
267918,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,20.0,20.0
267919,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267920,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,31.0
267921,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,20.0,20.0
267922,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267923,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267924,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267925,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267926,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,12.0,12.0
267927,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267928,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,12.0,12.0
267929,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,12.0,12.0
267930,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267931,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267932,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267933,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267934,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267935,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267936,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267937,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267938,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267939,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267940,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,24.0,24.0
267941,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267942,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267943,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267944,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267945,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267946,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267947,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267948,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267949,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267950,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267951,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267952,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267953,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267954,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267955,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267956,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267957,N,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,30.0,30.0
267958,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267959,Y,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,24.0,24.0
267960,Y,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,24.0,24.0
267961,Y,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,24.0,24.0
267962,Y,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,24.0,24.0
267963,Y,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,24.0,24.0
267964,Y,4.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,24.0,24.0
267965,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267966,N,2.0,,CFRACR00008**C,00008,CR,,,,SUNBURY,,10.0,10.0
267967,N,4.0,,CFRACR00009**C,00009,CR,,,45.0,OLENTANGY RIVER,,25.0,25.0
267968,N,4.0,,CFRACR00009**C,00009,CR,,,45.0,OLENTANGY RIVER,,25.0,25.0
267969,N,4.0,,CFRACR00009**C,00009,CR,,,40.0,OLENTANGY RIVER,,30.0,30.0
267970,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,30.0,30.0
267971,N,4.0,,CFRACR00009**C,00009,CR,,,40.0,OLENTANGY RIVER,,30.0,30.0
267972,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,30.0,30.0
267973,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,32.0,32.0
267974,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,32.0,32.0
267975,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,32.0,32.0
267976,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,36.0,37.0
267977,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,26.0,26.0
267978,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,26.0,26.0
267979,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,26.0,26.0
267980,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,13.0,14.0
267981,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,13.0,14.0
267982,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,30.0,30.0
267983,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,20.0,20.0
267984,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,23.0,24.0
267985,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,22.0,22.0
267986,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,30.0,30.0
267987,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,31.0,31.0
267988,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,26.0,27.0
267989,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,22.0,22.0
267990,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,25.0,25.0
267991,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,25.0,25.0
267992,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,25.0,25.0
267993,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,25.0,25.0
267994,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,28.0,29.0
267995,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
267996,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
267997,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
267998,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
267999,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
268000,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
268001,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
268002,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
268003,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
268004,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
268005,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
268006,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
268007,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
268008,Y,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,24.0,24.0
268009,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,30.0,30.0
268010,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,30.0,30.0
268011,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,30.0,30.0
268012,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,30.0,30.0
268013,Y,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,11.0,11.0
268014,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,12.0,12.0
268015,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,20.0,20.0
268016,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,12.0,12.0
268017,N,4.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,20.0,20.0
268018,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,11.0,11.0
268019,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,11.0,11.0
268020,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,11.0,11.0
268021,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,11.0,11.0
268022,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,11.0,11.0
268023,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,11.0,11.0
268024,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,11.0,11.0
268025,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,11.0,11.0
268026,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,10.0,10.0
268027,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,10.0,10.0
268028,N,2.0,,CFRACR00009**C,00009,CR,,,,OLENTANGY RIVER,,10.0,10.0
268029,N,2.0,,CFRACR00009**C,00009,CR,,,,STRATFORD,,10.0,10.0
268030,N,2.0,,CFRACR00009**C,00009,CR,,,,STRATFORD,,10.0,10.0
268031,N,2.0,,CFRACR00009**C,00009,CR,,,,STRATFORD,,10.0,10.0
268032,N,2.0,,CFRACR00009**C,00009,CR,,,,STRATFORD,,10.0,10.0
268033,N,2.0,,CFRACR00009**C,00009,CR,,,,STRATFORD,,10.0,10.0
268034,N,2.0,,CFRACR00009**C,00009,CR,,,,STRATFORD,,10.0,10.0
268035,N,2.0,,CFRACR00009**C,00009,CR,,,,STRATFORD,,10.0,10.0
268036,N,2.0,,CFRACR00009**C,00009,CR,,,,LINWORTH,E,11.0,11.0
268037,N,2.0,,CFRACR00009**C,00009,CR,,,,LINWORTH,E,8.0,9.0
268038,N,2.0,,CFRACR00009**C,00009,CR,,,,LINWORTH,E,7.0,8.0
268039,N,2.0,,CFRACR00009**C,00009,CR,,,,LINWORTH,E,10.0,10.0
268040,N,2.0,,CFRACR00010**C,00010,CR,,,25.0,SOUDER,,13.0,13.0
268041,N,2.0,,CFRACR00010**C,00010,CR,,,25.0,SOUDER,,13.0,13.0
268042,N,2.0,,CFRACR00010**C,00010,CR,,,25.0,SOUDER,,13.0,13.0
268043,N,2.0,,CFRACR00010**C,00010,CR,,,25.0,SOUDER,,12.0,12.0
268044,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,12.0,12.0
268045,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,14.0,14.0
268046,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,12.0,12.0
268047,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,12.0,12.0
268048,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,12.0,12.0
268049,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,15.0,15.0
268050,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,15.0,15.0
268051,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,12.0,12.0
268052,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,12.0,12.0
268053,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,12.0,12.0
268054,N,4.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,20.0,20.0
268055,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,18.0,18.0
268056,N,4.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,20.0,20.0
268057,N,4.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,20.0,20.0
268058,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,18.0,18.0
268059,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,18.0,18.0
268060,N,2.0,,CFRACR00010**C,00010,CR,,,35.0,MC KINLEY,,11.0,11.0
268061,N,2.0,,CFRACR00010**C,00010,CR,,,50.0,MC KINLEY,,10.0,10.0
268062,N,2.0,,CFRACR00010**C,00010,CR,,,50.0,MC KINLEY,,12.0,12.0
268063,N,2.0,,CFRACR00010**C,00010,CR,,,50.0,MC KINLEY,,11.0,11.0
268064,N,2.0,,CFRACR00010**C,00010,CR,,,50.0,MC KINLEY,,12.0,12.0
268065,N,2.0,,CFRACR00010**C,00010,CR,,,50.0,MC KINLEY,,10.0,10.0
268066,N,2.0,,CFRACR00010**C,00010,CR,,,50.0,MC KINLEY,,10.0,10.0
268067,N,2.0,,CFRACR00010**C,00010,CR,,,50.0,MC KINLEY,,18.0,18.0
268068,N,2.0,,CFRACR00010**C,00010,CR,,,50.0,MC KINLEY,,19.0,19.0
268069,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268070,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,18.0,18.0
268071,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,14.0,15.0
268072,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268073,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268074,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,14.0,15.0
268075,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,17.0,17.0
268076,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268077,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268078,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268079,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268080,N,2.0,,CFRACR00010**C,00010,CR,,,,DUBLIN,,12.0,12.0
268081,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268082,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268083,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268084,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268085,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268086,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268087,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268088,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,12.0,12.0
268089,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268090,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268091,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268092,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268093,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268094,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268095,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268096,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268097,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268098,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268099,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268100,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268101,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268102,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268103,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268104,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268105,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268106,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268107,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268108,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268109,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268110,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268111,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268112,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268113,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268114,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268115,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268116,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268117,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268118,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268119,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268120,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268121,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268122,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268123,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268124,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268125,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268126,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,DUBLIN,,10.0,10.0
268127,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,HIGH,,10.0,10.0
268128,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,HIGH,,11.0,11.0
268129,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,HIGH,,18.0,18.0
268130,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,HIGH,,11.0,11.0
268131,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,HIGH,,18.0,18.0
268132,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,HIGH,,18.0,18.0
268133,N,2.0,,CFRACR00010**C,00010,CR,,,45.0,HIGH,,18.0,18.0
268134,N,,,CFRACR00010A*C,00010,CR,,,,,,,
268135,N,2.0,,CFRACR00010A*C,00010,CR,,,,OLD DUBLIN,,9.0,9.0
268136,N,2.0,,CFRACR00010A*C,00010,CR,,,,OLD DUBLIN,,9.0,9.0
268137,N,2.0,,CFRACR00010B*C,00010,CR,,,,SOUDER,,14.0,14.0
268138,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,9.0,9.0
268139,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,9.0,9.0
268140,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,9.0,9.0
268141,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,9.0,9.0
268142,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268143,N,4.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,17.0,18.0
268144,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268145,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268146,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,10.0,10.0
268147,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,10.0,10.0
268148,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,11.0,12.0
268149,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,10.0,10.0
268150,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,10.0,10.0
268151,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,10.0,10.0
268152,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,10.0,10.0
268153,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,10.0,10.0
268154,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,9.0,9.0
268155,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,9.0,9.0
268156,N,4.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,16.0,16.0
268157,N,4.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,16.0,16.0
268158,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,9.0,10.0
268159,N,4.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,16.0,16.0
268160,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,9.0,10.0
268161,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,10.0,10.0
268162,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,9.0,10.0
268163,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268164,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,10.0,10.0
268165,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268166,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268167,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268168,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,9.0,9.0
268169,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,13.0,13.0
268170,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,13.0,13.0
268171,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,13.0,13.0
268172,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,13.0,13.0
268173,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,13.0,13.0
268174,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,13.0,13.0
268175,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,13.0,13.0
268176,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,13.0,13.0
268177,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,13.0,13.0
268178,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,13.0,13.0
268179,N,2.0,,CFRACR00011**C,00011,CR,,,45.0,ALKIRE,,16.0,16.0
268180,N,2.0,,CFRACR00011**C,00011,CR,,,45.0,ALKIRE,,16.0,16.0
268181,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268182,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268183,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268184,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268185,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,12.0,12.0
268186,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,18.0,18.0
268187,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,18.0,18.0
268188,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,18.0,18.0
268189,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,18.0,18.0
268190,N,2.0,,CFRACR00011**C,00011,CR,,,,ALKIRE,,18.0,18.0
268191,N,2.0,,CFRACR00012**C,00012,CR,,,,MURNAN,,10.0,10.0
268192,N,2.0,,CFRACR00012**C,00012,CR,,,,MURNAN,,10.0,10.0
268193,N,2.0,,CFRACR00012**C,00012,CR,,,,MURNAN,,10.0,10.0
268194,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,8.0,8.0
268195,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,8.0,8.0
268196,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,8.0,8.0
268197,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,8.0,8.0
268198,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,10.0,10.0
268199,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,8.0,8.0
268200,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,9.0,9.0
268201,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,8.0,8.0
268202,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,9.0,9.0
268203,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,10.0,10.0
268204,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,10.0,10.0
268205,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,10.0,10.0
268206,N,2.0,,CFRACR00012**C,00012,CR,,,,AMITY,,9.0,9.0
